AAK1	STON2	complex; input	-	1
AAK1	SYNJ1	complex; input	-	1
AAK1	SYNJ2	complex; input	-	1
AAK1	SYT1	complex; input	-	1
AAK1	SYT2	complex; input	-	1
AAK1	SYT9	complex; input	-	1
AAK1	TF	complex; input	-	1
AAK1	TFRC	complex; input	-	1
AAK1	TGOLN2	complex; input	-	1
AAK1	TRIP10	complex; input	-	1
AAK1	UBA52	complex; input	-	1
AAK1	UBB	complex; input	-	1
AAK1	UBC	complex; input	-	1
AAK1	UBQLN2	inhibited by	|-	1
AAK1	VAMP2	complex; input	-	1
AAK1	VAMP3	complex; input	-	1
AAK1	VAMP4	complex; input	-	1
AAK1	VAMP7	complex; input	-	1
AAK1	VAMP8	complex; input	-	1
AAK1	WASL	complex; input	-	1
AAK1	WNT5A	complex; input	-	1
